公司中文名称,年份,"流动资产周转率
[报告期] 2013年报
[单位] 次","应收账款周转率
[报告期] 2013年报
[单位] 次","财务费用
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","主营业务收入
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","产权比率
[报告期] 2013年报","流动比率
[报告期] 2013年报","速动比率
[报告期] 2013年报","现金比率
[报告期] 2013年报","经营活动现金净流量(TTM)
[报告期] 2013年报
[单位] 元","流动负债合计
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","资产负债率
[报告期] 2013年报
[单位] %","利润总额(TTM)
[报告期] 2013年报
[单位] 元","非流动负债合计
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","所有者权益合计
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","利息支出(TTM)
[报告期] 2013年报
[单位] 元","长期资本负债率
[报告期] 2013年报
[单位] %","现金流量利息保障倍数
[报告期] 2013年报","负债合计
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","利润总额/营业收入(TTM)
[报告期] 2013年报
[单位] %","总资产报酬率ROA
[报告期] 2013年报
[单位] %","主营业务成本
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","税金及附加
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","净资产收益率ROE(摊薄)
[报告期] 2013年报
[单位] %","存货周转率
[报告期] 2013年报
[单位] 次","营运资本周转率
[报告期] 2013年报
[单位] 次","非流动资产周转率
[报告期] 2013年报
[单位] 次","总资产周转率
[报告期] 2013年报
[单位] 次","成本费用利润率
[报告期] 2013年报
[单位] %","营业收入(同比增长率)
[报告期] 2013年报
[单位] %","总资产(同比增长率)
[报告期] 2013年报
[单位] %","大股东持股比例
[日期] 2013-12-31
[大股东排名] 第1名
[单位] %","无形资产
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","资产总计
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","净利润(TTM)
[报告期] 2013年报
[单位] 元"
江南模塑科技股份有限公司,2013,1.5504,5.5715,"71,042,692.26","2,901,136,042.07",1.4971,0.8859,0.588,0.2038,"458,402,640.80","2,121,160,372.09",59.9532,"250,611,027.50","209,713,845.00","1,556,947,610.42","68,675,099.15",13.1592,4.7634,"2,330,874,217.09",8.6384,8.0636,"2,191,971,507.91","23,161,167.46",15.6869,3.5776,,1.3892,0.7327,8.2281,17.7224,-3.5604,36.29,"61,178,243.56","3,887,821,827.51","218,494,368.05"
上海新朋实业股份有限公司,2013,1.7174,8.1562,"8,452,882.20","2,664,864,918.45",0.4105,2.2197,1.7944,0.6475,"200,247,619.26","749,835,245.45",29.1029,"120,312,422.30","326,228,855.91","2,621,387,566.96","1,401,718.08",13.2948,20.7588,"1,076,064,101.36",4.5148,3.6382,"2,300,172,233.34","3,261,493.62",2.1912,10.2371,2.66,1.4856,0.7966,3.5963,67.4092,23.5162,36,"125,082,188.06","3,697,451,668.32","92,344,710.78"
安徽江淮汽车集团股份有限公司,2013,3.032,88.7403,"-106,749,302.50","33,620,237,899.49",2.3733,0.8532,0.7705,0.6173,"2,478,003,322.77","14,643,885,181.69",70.3558,"1,034,790,993.43","2,010,906,496.58","7,017,443,506.26","-80,250,917.40",22.7203,29.406,"16,654,791,678.27",3.076,4.4149,"28,175,242,615.04","701,024,628.23",13.4105,24.2868,,3.1961,1.5559,2.9102,15.467,20.9669,35.43,"973,188,517.68","23,672,235,184.53","932,045,659.62"
厦门金龙汽车集团股份有限公司,2013,1.6198,3.7647,"-10,744,598.63","20,812,306,832.72",3.0371,1.1862,1.0327,0.4107,"702,273,171.42","11,355,864,137.37",75.2295,"534,355,606.54","747,582,970.05","3,985,253,720.55","-69,505,413.77",24.7373,20.4593,"12,103,447,107.42",2.5675,3.0239,"18,214,234,582.13","156,537,399.08",10.0953,9.6556,11.2779,8.2475,1.3539,2.2319,8.5744,9.7465,13.52,"287,635,701.65","16,088,700,827.97","449,188,734.82"
凌云工业股份有限公司,2013,1.4573,4.5443,"112,197,848.91","5,632,824,126.38",1.4408,1.035,0.7609,0.3375,"230,685,793.14","3,870,129,961.25",59.0291,"288,445,451.15","63,589,080.99","2,730,312,812.72","122,862,880.94",3.2003,1.8043,"3,933,719,042.24",5.1208,6.4974,"4,573,660,455.20","22,416,955.72",6.9948,4.764,11.3816,2.285,0.8898,4.1636,15.3639,11.1292,34.11,"319,182,127.84","6,664,031,854.96","223,587,405.42"
常州光洋轴承股份有限公司,2013,1.1354,2.98,"9,652,434.33","580,556,133.38",0.5871,2.0737,1.5872,0.7046,"36,643,929.13","261,098,390.69",36.9931,"62,524,219.17","33,400,000.00","501,591,360.78","9,430,469.78",6.2431,3.7724,"294,498,390.69",10.7697,9.4801,"391,730,858.91","4,757,586.66",10.6439,3.0639,2.1654,2.3438,0.7649,10.4164,4.4882,10.2725,45.2912,"30,280,104.25","796,089,751.47","53,388,802.40"
兴民智通(集团)股份有限公司,2013,0.7347,6.5747,"20,662,818.74","1,284,847,419.95",0.5091,1.8974,1.1012,0.4405,"4,470,653.13","928,029,187.49",33.7354,"93,633,885.88","55,841,180.00","1,932,564,811.76","17,078,235.14",2.8382,0.1244,"983,870,367.49",7.2875,3.9131,"1,092,017,226.95","3,293,460.77",3.6585,1.6414,1.466,1.1893,0.4541,5.8086,13.3432,6.3577,33.84,"75,310,688.90","2,916,435,179.25","70,037,684.16"
浙江万里扬股份有限公司,2013,0.7696,5.8059,"-60,695,130.90","1,425,301,415.78",0.6171,1.4757,1.1579,0.7821,"111,686,578.24","1,302,301,885.87",38.1609,"176,218,622.67","2,560,000.00","2,114,506,935.14","-62,674,813.04",0.1259,3.0314,"1,304,861,885.87",12.3636,3.5787,"1,107,049,324.94","11,977,122.11",7.1655,2.8628,1.9219,1.079,0.4492,12.3126,-8.194,16.852,33.08,"101,707,683.44","3,419,368,821.01","154,942,991.15"
北汽福田汽车股份有限公司,2013,2.3118,12.4619,"-38,086,256.68","34,152,543,118.89",1.1273,0.8245,0.608,0.1949,"1,102,511,344.65","15,109,848,575.57",52.9917,"817,814,500.41","2,076,743,653.66","15,246,000,731.29","-118,512,881.92",12.1846,5.7271,"17,186,592,229.23",2.3946,2.1359,"29,791,330,798.49","223,292,937.92",5.0982,8.17,126.1598,1.9008,1.0431,2.2246,-16.6469,-1.8651,33.58,"3,756,293,904.94","32,432,592,960.52","747,268,575.27"
渤海汽车系统股份有限公司,2013,0.9867,4.728,"59,129,628.88","1,279,778,215.05",1.1244,1.6087,1.1716,0.7229,"184,307,579.21","835,110,667.80",52.927,"72,978,794.52","273,475,714.88","985,970,261.55","53,236,331.02",21.8799,3.3497,"1,108,586,382.68",5.7025,6.0956,"954,275,443.41","9,006,475.27",6.1475,2.6664,2.8912,1.6543,0.6181,5.1011,-9.5045,2.34,49.67,"140,447,658.60","2,094,556,644.23","60,808,610.46"
湖南天雁机械股份有限公司,2013,0.7876,3.8736,"1,157,643.68","641,323,473.07",0.4841,2.492,2.1164,1.4587,"17,596,802.35","324,456,490.78",32.6203,"68,198,439.06","6,625,000.00","683,875,415.48","2,014,284.85",0.9594,5.8054,"331,081,490.78",10.634,6.9578,"460,566,083.32","4,002,092.90",8.6305,3.9054,1.3738,3.2908,0.6355,10.098,-30.1475,1.1637,31.43,"769,816.70","1,014,956,906.26","59,022,096.43"
北京威卡威汽车零部件股份有限公司,2013,0.8046,7.8043,"-36,533,520.44","1,799,186,649.02",0.077,10.4183,8.5283,6.337,"264,312,506.78","217,228,490.78",7.1518,"460,733,819.69",,"2,820,147,852.92","-35,089,544.00",,,"217,228,490.78",25.6079,14.48,"1,190,158,205.15","14,158,702.97",11.5933,3.0776,0.8915,2.5579,0.6121,25.2304,8.3852,6.8857,37.5,"133,282,336.53","3,037,376,343.70","335,370,336.14"
广东鸿特精密技术股份有限公司,2013,1.6846,4.3494,"41,845,663.33","1,058,382,987.45",1.6787,1.0902,0.7871,0.177,"186,846,936.12","693,920,703.26",62.6684,"28,216,653.99","246,422,680.78","560,163,939.44","28,070,528.56",30.5513,6.5785,"940,343,384.04",2.666,4.4775,"832,837,017.98","3,571,331.84",4.6499,4.9636,14.2974,1.6831,0.8419,2.5362,39.7051,48.0238,29.23,"42,974,520.26","1,500,507,323.48","26,047,136.59"
南宁八菱科技股份有限公司,2013,1.0009,8.6789,"-6,045,064.39","603,497,589.90",0.2899,3.4191,2.8559,2.1171,"80,652,394.36","178,483,704.28",22.4719,"97,525,494.83","28,549,999.08","714,267,705.70","-5,687,055.25",3.8435,123.0131,"207,033,703.36",16.16,10.3636,"458,058,053.46","2,890,362.04",12.6051,4.3326,1.4007,2.131,0.681,17.3634,10.1988,8.2588,20.1,"44,200,553.44","921,301,409.06","90,033,956.50"
海马汽车集团股份有限公司,2013,1.6682,179.4102,"-4,053,759.05","10,235,229,798.82",0.464,1.42,1.1619,1.1118,"52,758,527.78","4,248,050,428.58",31.6922,"637,837,434.31","132,667,595.04","9,441,993,688.78","-9,155,174.23",1.8638,,"4,380,718,023.62",6.2318,4.7425,"8,554,467,219.13","416,925,867.67",4.2721,9.0158,4.7165,1.4374,0.7721,6.0378,20.9652,8.9251,28.8,"1,333,494,513.84","13,822,711,712.40","561,339,339.50"
许昌远东传动轴股份有限公司,2013,0.6889,3.6059,"-5,925,433.27","1,102,334,304.21",0.118,7.13,5.7951,1.8463,"42,919,151.03","234,034,759.97",10.558,"148,190,459.77","14,097,366.77","2,102,046,496.53","-7,280,904.99",0.6662,,"248,132,126.74",13.4433,6.216,"770,844,868.96","5,203,954.98",5.9746,2.602,0.7812,1.6533,0.4863,13.1909,27.5685,7.6283,28.73,"113,623,317.67","2,350,178,623.27","125,650,150.38"
比亚迪股份有限公司,2013,2.1072,7.5802,"1,160,259,000.00","52,863,284,000.00",2.0734,0.6769,0.4799,0.2628,"2,436,169,000.00","41,722,054,000.00",67.4624,"832,081,000.00","9,814,416,000.00","24,856,441,000.00","947,194,000.00",31.133,1.8654,"51,536,470,000.00",1.574,2.4524,"44,745,555,000.00","1,203,534,000.00",2.5475,5.7494,,1.1137,0.7286,1.5144,12.8261,11.1809,24.24,"7,453,757,000.00","76,392,911,000.00","775,866,000.00"
浙江世纪华通集团股份有限公司,2013,1.1341,4.2722,"-2,115,238.33","1,227,431,183.24",0.2577,2.4547,1.4834,0.582,"70,701,834.23","424,259,099.94",20.4904,"100,051,057.80",,"1,646,264,150.74","-3,477,033.92",,15.5816,"424,259,099.94",8.1513,4.8711,"945,671,165.38","5,358,586.77",4.9519,2.5486,1.7102,1.3634,0.6191,7.4192,32.1382,9.281,52,"74,686,847.71","2,070,523,250.68","82,797,451.92"
辽宁曙光汽车集团股份有限公司,2013,1.2082,5.715,"133,781,682.26","4,836,308,983.71",2.288,0.8648,0.7165,0.3767,"-246,928,935.60","4,241,569,511.71",69.5863,"-294,966,054.01","1,034,475,854.54","2,305,975,092.15","125,618,313.48",33.4409,-1.6975,"5,276,045,366.25",-6.099,-2.1626,"4,265,521,687.91","42,891,728.31",-13.0575,6.2521,,1.2635,0.6176,-6.0396,-13.3934,-6.1559,20.65,"1,171,112,572.07","7,582,020,458.40","-306,962,005.53"
金杯汽车股份有限公司,2013,0.9724,6.1124,"150,567,864.61","5,690,120,526.44",9.1672,0.8973,0.778,0.6134,"354,103,499.43","6,624,542,881.72",90.1645,"124,743,085.56","192,269,450.32","743,606,315.50","146,937,914.00",32.4322,1.554,"6,816,812,332.04",2.1923,3.6661,"4,946,526,307.91","37,843,847.22",4.4119,6.3641,,3.6492,0.7678,1.6176,12.7027,4.1234,24.38,"258,136,806.92","7,560,418,647.54","90,231,184.59"
富奥汽车零部件股份有限公司,2013,3.2368,4.683,"5,448,179.81","5,227,802,390.42",0.6738,1.4491,1.1805,0.5503,"-74,906,133.27","2,212,182,587.15",40.2571,"622,035,643.28","650,235,035.81","4,247,929,789.00","8,382,570.20",14.6275,-5.9026,"2,862,417,622.96",11.8986,17.6713,"4,271,341,996.11","29,416,466.62",14.3082,7.1895,10.5422,,1.4654,11.8032,8.2738,13.4041,24.31,"300,686,840.51","7,110,347,411.96","590,379,057.18"
光启技术股份有限公司,2013,1.0114,2.5896,"-945,560.57","291,352,413.50",0.198,3.2236,2.7578,1.3387,"32,419,943.15","84,790,624.99",16.5296,"36,016,031.35","1,711,200.00","436,813,090.65","-1,056,188.52",0.3902,13.5272,"86,501,824.99",12.3617,6.9981,"209,215,975.57","1,526,108.74",7.1605,5.501,1.3553,1.3775,0.5832,12.2501,24.0006,9.9834,27,"58,117,060.28","523,314,915.64","31,278,180.25"
潍柴动力股份有限公司,2013,1.3373,13.5466,"216,666,103.77","58,311,713,430.31",1.2874,1.64,1.3474,1.1522,"5,768,410,761.93","29,298,324,424.11",56.2831,"4,608,745,760.59","14,896,172,936.71","34,327,311,371.39","125,137,485.43",34.9517,11.0142,"44,194,497,360.82",7.9036,6.5366,"46,287,777,066.90","272,444,023.67",12.8802,5.7561,3.4313,2.0236,0.8052,7.134,21.0656,18.3977,24.22,"2,273,431,309.49","78,521,808,732.21","3,817,636,075.50"
航天晨光股份有限公司,2013,1.4691,3.0047,"60,499,982.36","3,766,239,520.58",1.9381,0.9611,0.7145,0.187,"89,144,715.12","2,641,163,713.76",65.9647,"50,596,561.90","24,315,663.47","1,375,287,404.70","59,077,882.21",2.0193,1.4571,"2,665,479,377.23",1.3434,2.7097,"3,051,132,220.21","14,493,344.63",3.2339,4.4342,,2.5383,0.9305,1.0869,-5.9153,-0.3306,23.98,"119,109,637.00","4,040,766,781.93","40,354,127.10"
中通客车控股股份有限公司,2013,1.5283,4.7705,"11,091,487.57","3,216,708,137.34",3.0787,1.0691,0.8703,0.4942,"260,569,349.05","2,076,107,569.87",75.4826,"126,066,515.12","381,094,096.48","798,118,828.70","-1,905,816.21",32.3325,12.6657,"2,457,201,666.35",3.9191,4.1625,"2,689,263,059.49","17,067,796.03",13.1029,7.1088,21.1564,3.6634,1.0784,3.3303,12.1437,20.1088,21.72,"327,466,770.96","3,255,320,495.05","102,745,343.82"
安徽安凯汽车股份有限公司,2013,1.085,5.0452,"8,638,539.80","3,539,046,825.57",2.5104,1.1058,0.9498,0.5154,"-145,282,126.54","2,961,601,528.74",71.5132,"-45,244,846.03","211,581,139.68","1,264,015,585.55","1,461,459.21",14.8512,-6.3059,"3,173,182,668.42",-1.2784,-1.0198,"3,335,195,356.15","8,466,926.53",-2.8628,8.6372,6.1787,3.4303,0.8243,-1.0305,-7.87,6.9281,20.73,"203,206,163.02","4,437,198,253.97","-39,281,844.90"
长春一汽富维汽车零部件股份有限公司,2013,4.5175,21.2823,"5,323,446.10","9,472,486,433.56",0.5476,1.1901,0.7744,0.3777,"235,985,482.24","1,963,289,776.10",35.3818,"448,674,290.86","54,494,998.35","3,685,111,959.89","-318,756.98",1.6987,22.6608,"2,017,784,774.45",4.7366,8.55,"8,965,950,647.66","20,751,165.51",11.6854,12.2187,23.1548,3.0099,1.8064,4.4403,23.3982,19.1839,20.14,"166,773,619.30","5,702,896,734.34","416,680,100.80"
无锡威孚高科技集团股份有限公司,2013,0.8224,5.1533,"-56,891,090.69","5,589,307,689.55",0.3077,2.7202,2.3622,1.2836,"803,958,123.13","2,756,287,140.02",23.5316,"1,257,309,631.31","320,292,070.41","9,997,653,520.48","-59,439,692.66",3.2284,37.4066,"3,076,579,210.43",22.4949,9.9284,"4,169,807,309.66","32,458,458.22",11.5431,4.7756,1.2555,1.0608,0.4633,23.6615,11.4455,18.2549,20,"360,284,868.85","13,074,232,730.91","1,154,293,532.95"
众泰汽车股份有限公司,2013,0.5582,2.618,"28,612,494.22","902,475,979.13",0.41,2.6192,2.0319,1.2023,"73,451,837.47","803,262,274.35",29.0786,"48,981,804.44","13,738,821.28","1,992,625,487.22","25,202,697.21",0.6876,2.7644,"817,001,095.63",5.4275,3.1776,"691,242,053.18","5,502,153.73",1.9657,1.7851,0.9942,1.2574,0.3866,4.7568,6.966,51.0842,33.3,"97,703,675.80","2,809,626,582.85","39,267,226.03"
深圳市特尔佳科技股份有限公司,2013,1.2315,3.8359,"2,974,169.76","327,428,094.45",0.3201,2.3498,1.9326,1.1435,"68,167,598.40","105,117,460.08",24.2466,"32,963,020.36","3,294,978.41","338,712,367.88","1,476,242.66",0.9647,38.9849,"108,412,438.49",10.0673,7.8989,"215,248,757.36","2,546,373.82",8.1674,5.0382,1.9997,1.9246,0.751,9.3661,15.9283,5.2356,20.18,"75,961,627.41","447,124,806.37","27,603,679.00"
中原内配集团股份有限公司,2013,0.9286,12.289,"394,697.33","1,109,550,666.66",0.3126,2.3705,1.7269,0.8075,"249,296,424.69","493,509,673.59",23.8174,"196,165,430.51","61,456,721.01","1,775,120,912.89","-7,776,242.80",3.3767,33.0696,"554,966,394.60",17.6797,8.7307,"733,210,047.16","7,768,108.16",9.2352,2.4471,1.3203,1.1523,0.5142,17.4698,8.4845,17.356,19.19,"31,884,326.31","2,330,087,307.49","162,841,482.47"
宁波华翔电子股份有限公司,2013,2.1749,7.295,"20,862,078.42","7,291,826,322.14",0.8162,1.4068,1.0129,0.4983,"748,852,145.75","2,667,920,482.23",44.9408,"575,837,601.99","509,896,939.30","3,893,305,545.38","15,749,751.13",13.039,20.5432,"3,177,817,421.53",7.897,9.6165,"5,793,197,747.05","31,464,923.92",10.0917,6.1482,7.3576,2.6051,1.1853,7.1222,30.2182,35.1402,16.97,"194,953,421.12","7,071,122,966.91","477,139,900.55"
广东鸿图科技股份有限公司,2013,1.7136,3.4789,"38,540,872.96","1,822,645,900.38",0.8943,1.3478,1.0374,0.3146,"59,657,332.97","988,495,644.14",47.211,"108,646,919.78","142,250,000.00","1,264,341,281.43","29,227,069.39",10.1131,1.988,"1,130,745,644.14",5.9609,6.6391,"1,408,801,196.99","8,372,107.85",7.1251,5.2687,8.4905,1.7991,0.8777,5.2738,35.5116,36.2148,16.72,"85,288,177.57","2,395,086,925.57","90,085,055.49"
浙江金固股份有限公司,2013,1.0101,6.7888,"50,015,866.62","1,166,230,898.77",1.6621,0.9676,0.6348,0.3494,"12,408,483.88","1,410,164,366.96",62.4352,"51,752,199.45","186,049,113.41","960,378,200.65","49,345,456.72",16.8314,0.2304,"1,596,213,480.37",4.4376,4.4473,"900,197,055.55","853,816.42",4.902,2.1537,866.1427,1.0425,0.513,3.9844,30.0456,28.4797,18.75,"154,700,009.46","2,556,591,681.02","44,606,426.66"
斯太尔动力股份有限公司,2013,0.5609,3.1302,"12,925,043.43","632,044,165.65",0.4846,2.2102,1.9006,1.4938,"-13,182,775.87","748,838,194.55",32.6396,"9,313,840.05","36,882,975.02","1,621,539,267.52","14,624,926.17",2.224,-0.7826,"785,721,169.57",1.4736,1.4815,"546,788,227.10","2,687,661.71",0.2103,2.6471,1.4585,1.2922,0.3911,0.5516,2.4357,191.963,15.21,"32,572,865.78","2,407,260,437.09","3,410,750.35"
浙江跃岭股份有限公司,2013,2.5754,8.8908,"-133,261.01","840,794,444.16",0.3943,1.7497,1.3099,0.673,"120,576,244.74","188,187,032.71",28.2815,"119,311,729.51",,"477,220,781.94","1,350,175.35",,47.2425,"188,187,032.71",14.1904,19.1678,"632,603,641.53","5,393,869.15",21.5473,8.1892,6.1214,2.7746,1.3356,14.3528,3.7357,12.195,17.28,"109,662,697.08","665,407,814.65","102,828,055.83"
怀集登云汽配股份有限公司,2013,0.8701,2.7583,"16,827,782.57","303,426,849.22",1.3342,1.1485,0.7573,0.2722,"25,210,728.74","318,792,295.74",57.1586,"40,497,635.40","62,836,526.51","286,037,260.92","15,064,314.92",18.0112,1.6637,"381,628,822.25",13.3468,8.5648,"204,887,018.34","2,513,398.67",11.8348,1.7638,8.5528,1.0115,0.4677,12.5991,-0.7482,6.0144,17.15,"36,099,223.58","667,666,083.17","33,851,956.43"
浙江银轮机械股份有限公司,2013,1.1732,3.5965,"38,797,517.75","1,914,488,253.82",1.153,1.6385,1.3027,0.6743,"151,614,197.54","1,117,364,653.36",53.5541,"126,731,519.43","571,147,429.96","1,464,397,130.41","31,367,004.35",29.898,3.3635,"1,688,512,083.32",6.6196,5.614,"1,418,618,628.07","8,282,315.59",7.2023,4.2262,3.394,1.6166,0.6798,5.998,13.6718,27.1628,12.32,"215,949,954.55","3,152,909,213.73","105,881,441.91"
华菱星马汽车(集团)股份有限公司,2013,1.6104,8.9113,"60,752,425.91","6,560,504,694.55",0.9914,1.1227,0.8282,0.4378,"465,858,904.33","3,927,738,513.50",49.7836,"298,613,587.46","251,483,333.34","4,215,549,870.07","53,003,089.27",5.7687,6.5183,"4,179,221,846.84",4.5517,4.593,"5,642,127,905.03","21,260,219.76",6.0356,4.3706,22.2828,1.8316,0.857,3.9856,46.5871,21.3783,10.37,"624,577,071.70","8,394,771,716.91","249,511,732.52"
天津汽车模具股份有限公司,2013,0.6851,3.8317,"9,133,479.66","1,166,543,877.03",0.9168,1.3253,0.5918,0.3283,"99,420,548.58","1,351,158,677.85",47.8296,"138,440,171.99","71,725,652.88","1,552,021,330.22","2,825,354.65",4.452,11.3783,"1,422,884,330.73",11.8675,5.0791,"847,840,850.04","9,125,819.01",7.9597,0.9775,2.4028,1.0817,0.4194,12.1289,30.4812,14.9641,7.8,"54,822,755.86","2,974,905,660.95","122,406,322.81"
无锡隆盛科技股份有限公司,2013,1.0169,3.4632,"2,316,299.01","93,524,848.92",0.5724,2.1871,1.5635,0.8167,"29,797,455.37","41,239,716.77",36.4043,"21,999,757.96","12,664,740.92","94,167,275.02",,11.8548,,"53,904,457.69",23.5229,17.4327,"54,690,903.92","654,366.76",19.9747,2.5067,1.4852,1.9682,0.6705,25.0576,-6.8551,13.1185,,"21,127,451.30","148,071,732.71","18,809,641.26"
浙江兆丰机电股份有限公司,2013,0.7986,2.9143,"2,304,784.12","277,903,062.25",0.7883,1.5962,1.4927,0.6861,"89,259,588.52","287,745,953.50",44.0823,"61,129,075.90","10,584,825.58","378,428,040.06",,2.881,,"298,330,779.08",21.9965,10.8806,"164,981,371.05","2,318,544.48",14.5038,5.5856,2.175,1.1825,0.4767,23.9819,0.5646,38.3298,,"16,980,687.41","676,758,819.14","51,381,623.98"
上海凯众材料科技股份有限公司,2013,0.9128,3.7945,"-2,258,057.94","227,858,750.95",0.1222,6.9792,5.746,3.2765,"35,424,600.98","36,027,033.47",10.8902,"65,894,488.67",,"294,792,706.11","-2,178,314.12",,,"36,027,033.47",28.919,20.1749,"131,101,429.07","883,221.15",19.3074,3.1008,1.1385,3.442,0.7215,34.3326,20.6257,9.9731,,"15,075,043.75","330,819,739.58","56,916,904.40"
湖南机油泵股份有限公司,2013,1.2623,4.0544,"18,151,009.32","451,954,232.28",1.2407,1.3912,0.954,0.4282,"78,549,364.10","282,004,059.61",55.3717,"50,195,785.94","85,968,344.94","296,577,430.28","17,216,853.86",22.4727,4.5053,"367,972,404.55",11.1064,10.8394,"312,639,353.76","3,063,146.15",14.4871,2.6077,4.9484,1.7127,0.7267,10.748,27.2989,14.7182,,"44,565,968.18","664,549,834.83","42,965,597.72"
江苏新泉汽车饰件股份有限公司,2013,1.2529,3.2471,"17,422,570.04","695,241,668.72",1.5619,1.0142,0.5724,0.145,"17,687,489.27","597,214,415.23",60.9657,"48,844,242.04","15,520,481.27","392,313,503.99",,3.8056,,"612,734,896.50",7.0255,7.0155,"488,961,809.11","2,068,527.31",9.86,1.9459,51.5693,1.7842,0.736,6.0915,26.3352,13.679,,"62,919,457.31","1,005,048,400.49","38,663,727.69"
山东金麒麟股份有限公司,2013,1.1577,5.6002,"51,052,085.74","964,034,148.84",1.8033,1.3411,1.0314,0.7614,"229,167,627.41","698,179,530.42",64.3283,"170,967,462.41","391,306,077.75","604,148,270.83",,39.4114,,"1,089,485,608.17",17.7346,14.7717,"617,698,067.69","9,472,166.55",22.5809,3.0303,4.736,1.4383,0.6414,16.9531,13.2206,29.0501,,"105,733,458.50","1,693,633,879.00","135,647,352.10"
南京奥联汽车电子电器股份有限公司,2013,1.2362,3.1591,"8,163,105.35","203,615,825.17",1.6423,1.0629,0.7772,0.33,"9,537,591.02","169,444,453.42",62.1537,"24,939,722.46","7,543,585.09","107,770,776.77","6,486,805.03",6.5418,1.4619,"176,988,038.51",12.2484,11.8336,"128,055,269.87","1,942,265.72",20.4055,2.8023,11.7598,2.0187,0.7667,12.4155,17.5947,15.5754,,"18,543,313.29","284,758,815.28","21,991,143.89"
杭州雷迪克节能科技股份有限公司,2013,1.0688,4.8235,"11,698,128.65","304,669,804.99",1.7096,1.1344,0.8449,0.2602,"74,065,356.94","261,642,979.61",63.0945,"39,079,391.04","421,033.97","153,287,749.53",,0.2739,,"262,064,013.58",12.8268,12.8841,"211,908,297.90","1,785,137.67",22.0241,2.804,13.8398,2.7935,0.7731,12.6641,23.5163,11.3945,,"25,959,100.78","415,351,763.11","33,760,207.83"
成都西菱动力科技股份有限公司,2013,1.1661,4.5017,"12,831,436.12","372,141,593.02",1.0463,0.9498,0.5715,0.2916,"37,083,313.01","336,014,921.02",51.1316,"48,421,104.38","15,677,306.82","336,125,505.00",,4.4563,,"351,692,227.84",13.0115,8.9053,"262,651,473.84","2,643,802.06",12.5496,2.0668,,,0.541,12.9914,,,,"43,390,661.35","687,817,732.84","42,182,433.14"
无锡贝斯特精机股份有限公司,2013,1.4409,3.4474,"2,431,599.78","375,751,047.24",0.5095,1.6612,1.3143,0.4401,"71,332,255.73","186,141,479.03",33.7524,"75,207,663.59","39,298,203.44","442,481,961.24","-69,911.30",8.1704,572.6956,"225,439,682.47",20.0153,12.4883,"230,579,518.65","3,308,975.12",14.7488,4.1422,3.1723,1.1023,0.6245,21.9384,24.787,24.7489,,"65,966,976.38","667,921,643.71","65,178,534.53"
成都豪能科技股份有限公司,2013,1.276,3.3161,"5,634,706.01","484,220,699.39",0.3805,2.2781,1.6642,0.5393,"79,011,052.62","172,446,026.62",27.5645,"125,201,133.67","1,903,786.60","458,164,854.44",,0.4376,,"174,349,813.22",25.8562,21.6019,"282,644,849.19","4,102,284.61",24.3741,2.9221,2.1113,2.1407,0.7995,29.7868,23.8441,9.2761,,"17,890,222.58","632,514,667.66","106,635,614.81"
浙江仙通橡塑股份有限公司,2013,1.4975,3.1441,"4,509,679.29","322,602,089.75",1.0071,1.2212,0.9443,0.3019,"19,872,733.43","191,423,658.62",50.1763,"52,411,553.13","35,934,800.00","225,760,413.99","4,428,543.78",13.7315,4.2449,"227,358,458.62",16.2465,13.6595,"209,379,472.41","2,339,425.62",20.2142,3.9341,5.7961,1.6074,0.7753,17.1649,9.6195,19.518,,"16,711,460.32","453,118,872.61","45,635,770.09"
苏州金鸿顺汽车部件股份有限公司,2013,1.5414,3.9291,"19,575,493.76","1,060,677,472.78",1.1451,1.2751,0.8718,0.1623,"144,920,010.52","540,387,690.99",53.3827,"161,096,373.08","5,441,971.07","476,654,898.21",,1.1288,,"545,829,662.06",15.1881,17.9267,"788,748,845.44","7,394,894.03",28.8722,3.2331,6.5727,3.3175,1.0524,15.2211,16.7562,2.9502,,"61,778,799.54","1,022,484,560.27","137,620,638.66"
海南钧达汽车饰件股份有限公司,2013,1.8336,5.4907,"9,731,647.94","722,037,137.55",1.3452,0.8864,0.6643,0.2506,"69,719,093.28","565,848,988.60",57.3591,"70,568,746.29","2,506,960.03","422,517,648.91",,0.6207,,"568,355,948.63",9.7736,9.5461,"535,217,400.28","3,395,828.78",13.555,4.7363,,1.6138,0.8584,8.5982,21.1314,43.2953,,"55,695,119.40","990,873,597.54","55,643,720.98"
