公司中文名称,年份,"流动资产周转率
[报告期] 2017年报
[单位] 次","应收账款周转率
[报告期] 2017年报
[单位] 次","财务费用
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","主营业务收入
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","产权比率
[报告期] 2017年报","流动比率
[报告期] 2017年报","速动比率
[报告期] 2017年报","现金比率
[报告期] 2017年报","经营活动现金净流量(TTM)
[报告期] 2017年报
[单位] 元","流动负债合计
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","资产负债率
[报告期] 2017年报
[单位] %","利润总额(TTM)
[报告期] 2017年报
[单位] 元","非流动负债合计
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","所有者权益合计
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","利息支出(TTM)
[报告期] 2017年报
[单位] 元","长期资本负债率
[报告期] 2017年报
[单位] %","现金流量利息保障倍数
[报告期] 2017年报","负债合计
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","利润总额/营业收入(TTM)
[报告期] 2017年报
[单位] %","总资产报酬率ROA
[报告期] 2017年报
[单位] %","主营业务成本
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","税金及附加
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","净资产收益率ROE(摊薄)
[报告期] 2017年报
[单位] %","存货周转率
[报告期] 2017年报
[单位] 次","营运资本周转率
[报告期] 2017年报
[单位] 次","非流动资产周转率
[报告期] 2017年报
[单位] 次","总资产周转率
[报告期] 2017年报
[单位] 次","成本费用利润率
[报告期] 2017年报
[单位] %","营业收入(同比增长率)
[报告期] 2017年报
[单位] %","总资产(同比增长率)
[报告期] 2017年报
[单位] %","大股东持股比例
[日期] 2018-03-01
[大股东排名] 第1名
[单位] %","无形资产
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","资产总计
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","净利润(TTM)
[报告期] 2017年报
[单位] 元"
海南钧达汽车饰件股份有限公司,2017,1.233,5.0251,"7,099,956.62","1,152,752,612.25",1.0348,1.2924,0.7991,0.4298,"-51,585,853.50","830,681,329.35",50.8542,"86,707,905.01","43,599,409.80","844,911,158.84","6,667,333.83",4.907,-5.9284,"874,280,739.15",7.5218,5.939,"869,129,168.01","10,808,928.70",7.9822,2.6239,10.426,1.8088,0.7332,6.3662,24.9633,20.6195,40.03,"68,564,306.65","1,719,191,897.99","67,442,620.82"
惠州市德赛西威汽车电子股份有限公司,2017,1.3541,5.0567,"11,906,957.46","6,010,300,848.65",0.6748,2.4013,1.9823,1.3587,"646,203,029.19","2,192,982,012.74",40.2918,"691,526,255.82","313,637,724.03","3,714,542,524.78","26,605,990.55",7.7748,22.2026,"2,506,619,736.77",11.5057,13.4179,"4,461,018,921.32","40,113,263.13",16.5693,4.218,3.191,6.5789,1.123,11.783,5.8518,38.7743,58.3,"158,430,454.59","6,221,162,261.55","615,890,183.19"
宁波双林汽车部件股份有限公司,2017,1.4514,4.3003,"70,181,122.46","4,279,171,692.16",1.3026,1.03,0.764,0.4139,"243,561,464.03","3,143,342,538.12",56.5708,"283,723,400.04","572,124,800.68","2,852,354,336.87","65,142,999.98",17.2001,2.6768,"3,715,467,338.80",6.6303,5.7704,"3,250,676,149.37","28,370,295.19",6.6143,4.2394,32.1727,1.3815,0.7078,5.6613,29.5255,18.8997,47.78,"413,364,009.62","6,567,821,675.67","218,093,596.48"
广东鸿特科技股份有限公司,2017,2.5851,8.374,"43,748,402.17","2,936,889,367.45",1.3921,1.1453,0.9512,0.6197,"984,340,154.87","1,349,783,607.73",58.1952,"651,330,835.93","191,769,592.33","1,107,383,571.73","35,887,870.71",14.7611,25.5477,"1,541,553,200.06",22.1776,30.8213,"1,212,756,987.02","19,320,900.65",44.3528,5.0163,85.2676,2.6855,1.3172,21.6141,104.9524,46.3144,29.23,"41,343,798.44","2,648,936,771.79","491,155,186.58"
江苏太平洋精锻科技股份有限公司,2017,1.5339,5.0332,"19,541,085.63","1,128,861,164.53",0.4343,1.245,0.9612,0.4037,"362,765,721.06","666,656,383.38",30.2796,"295,983,602.32","57,271,527.49","1,666,881,632.78","13,519,047.33",3.3217,24.8676,"723,927,910.87",26.2197,13.9526,"665,002,067.49","12,887,710.17",15.0181,3.7098,7.5866,0.7616,0.5089,30.3349,25.6238,16.8704,45.8,"134,039,021.72","2,390,809,543.65","250,334,213.58"
江苏云意电气股份有限公司,2017,0.4615,3.5717,"-5,846,752.62","641,620,673.80",0.1476,5.9381,5.3435,2.1035,"127,449,393.03","228,403,917.95",12.8629,"155,696,300.18","38,136,944.22","1,805,624,066.13","-10,146,810.07",2.1772,,"266,540,862.17",24.2661,7.072,"410,753,797.74","6,391,073.65",8.2437,3.0175,0.5762,0.9609,0.3118,27.4705,19.7887,1.3755,40.36,"36,441,338.00","2,072,164,928.30","140,430,562.34"
绵阳富临精工机械股份有限公司,2017,0.9856,2.4158,"12,084,823.19","2,328,218,161.22",0.366,1.9192,1.7065,0.673,"-210,783,010.49","1,380,631,123.70",26.7918,"435,871,910.97","95,110,690.25","4,032,448,962.68","5,920,543.41",2.308,-12.0611,"1,475,741,813.95",18.7213,8.8603,"1,509,939,912.65","20,711,089.29",9.2213,5.8413,1.8878,0.8873,0.4669,20.943,98.7151,23.3846,27.78,"166,803,074.68","5,508,190,776.63","371,447,218.75"
江苏奥力威传感高科股份有限公司,2017,0.7395,4.4921,"-4,202,686.99","601,964,599.93",0.1752,5.6846,5.0942,3.0342,"92,327,587.09","145,199,509.25",14.9079,"121,557,468.71","11,068,300.00","891,956,920.45","-1,025,062.05",1.2586,"3,434.65","156,267,809.25",20.1935,12.086,"433,648,368.50","4,539,476.35",11.6465,5.1169,0.8932,3.284,0.6036,21.0553,4.628,10.7641,45,"14,580,827.23","1,048,224,729.70","105,749,201.52"
无锡贝斯特精机股份有限公司,2017,1.019,2.927,"5,681,624.48","670,700,348.03",0.2017,3.8327,3.1852,0.4093,"153,103,038.00","220,735,105.16",16.7814,"161,914,966.36","32,024,960.18","1,253,430,881.82","-162,951.33",2.4913,930.1432,"252,760,065.34",24.1412,12.59,"416,425,379.33","7,579,932.60",11.1407,2.8275,1.7608,1.0704,0.522,26.6265,22.5223,41.6461,56.37,"59,881,027.63","1,506,190,947.16","139,641,007.33"
南京奥联汽车电子电器股份有限公司,2017,0.8733,3.3053,"-156,706.45","394,920,979.08",0.4059,2.9021,2.471,0.9544,"41,569,197.41","161,638,274.95",28.8731,"68,031,024.95","21,832,772.16","451,967,962.00","-936,667.72",4.6504,"2,177.35","183,471,047.11",17.2265,11.1247,"240,098,425.99","3,560,014.02",13.147,3.6653,1.2809,2.6174,0.6548,17.9657,21.2071,11.3276,36.35,"18,918,584.36","635,439,009.11","59,411,047.63"
万通智控科技股份有限公司,2017,1.2013,5.4723,"4,219,150.48","320,196,213.78",0.1591,5.5664,4.8618,2.3595,"47,133,571.91","63,238,935.54",13.7297,"41,861,672.89","2,528,538.44","413,248,196.57","-1,599,680.72",0.6089,434.1725,"65,767,473.98",13.0738,10.2506,"220,475,054.44","2,738,492.07",8.562,5.2074,1.6219,2.5367,0.8152,12.5824,3.1602,56.2646,50.25,"22,709,891.04","479,015,670.55","35,254,989.98"
杭州雷迪克节能科技股份有限公司,2017,0.9611,4.1073,"1,293,358.91","495,454,310.13",0.3668,2.8833,2.2713,0.7169,"59,380,278.48","238,265,260.67",26.835,"87,703,787.05","2,408,266.68","656,189,178.45","-1,857,256.70",0.3657,45.3554,"240,673,527.35",17.7017,12.2425,"341,221,573.78","4,798,569.40",11.4235,2.7256,1.7604,2.6679,0.7066,18.5422,25.9328,77.3955,33.75,"25,705,274.31","896,862,705.80","74,959,905.32"
无锡隆盛科技股份有限公司,2017,0.5737,2.6518,"3,348,597.19","150,466,440.52",0.3609,2.7816,2.362,1.0379,"-8,072,533.55","112,479,073.81",26.5181,"20,969,081.92","10,007,451.84","339,411,064.71","3,307,522.57",2.864,-2.0641,"122,486,525.65",13.9361,5.9421,"105,980,532.33","1,576,225.16",5.3845,2.1904,1.1032,1.0287,0.3683,13.291,-23.08,30.0341,30.57,"20,130,166.30","461,897,590.36","18,275,481.17"
浙江兆丰机电股份有限公司,2017,0.5318,3.0805,"12,552,227.01","608,473,293.47",0.2165,5.204,5.0151,1.6186,"219,674,589.10","337,151,642.09",17.7949,"240,592,351.92","15,260,154.60","1,628,000,504.65","-5,808,408.64",0.9287,,"352,411,796.69",39.5403,17.1234,"282,147,415.56","7,864,765.93",12.5907,5.7366,0.7277,2.6808,0.4438,54.8443,18.9869,159.95,36.13,"15,282,707.55","1,980,412,301.34","204,976,747.27"
成都西菱动力科技股份有限公司,2017,1.2511,4.3436,"19,315,161.54","615,938,010.40",0.7621,1.2127,0.8232,0.4026,"77,422,851.58","459,463,643.70",43.2493,"117,454,602.70","15,083,842.92","622,690,147.71","14,584,110.52",2.3651,4.9759,"474,547,486.62",19.0692,12.8611,"392,807,423.50","8,319,077.92",16.2248,2.5823,12.0789,1.1527,0.5999,20.3712,-4.9641,14.7655,33.99,"57,282,470.18","1,097,237,634.33","101,029,928.84"
东风汽车股份有限公司,2017,1.3078,5.6116,"-11,417,413.18","18,300,877,678.87",1.5324,1.3408,1.1816,0.7261,"-502,550,536.61","10,313,733,098.72",60.5115,"-118,883,458.05","449,997,970.17","7,024,180,819.69","-16,960,076.50",6.294,-17.5806,"10,763,731,068.89",-0.6496,-0.6914,"16,343,112,840.97","222,048,946.32",2.9958,9.4706,7.118,3.2373,0.9315,-0.4685,14.2518,-17.283,60.1,"409,700,205.67","17,787,911,888.58","-86,447,397.29"
郑州宇通客车股份有限公司,2017,1.2227,2.0484,"492,110,138.78","33,221,948,766.65",1.3174,1.4707,1.3059,0.2215,"-1,748,962,140.49","18,652,062,045.65",56.8487,"3,635,945,247.07","1,907,485,900.18","15,605,857,859.57","416,552,158.11",10.958,-3.856,"20,559,547,945.83",10.9444,11.3644,"24,478,638,345.45","185,639,614.84",20.1887,9.7955,4.2134,3.9138,0.9316,10.784,-7.3318,2.8777,37.19,"1,426,619,439.91","36,165,405,805.40","3,167,845,979.77"
东风电子科技股份有限公司,2017,1.9125,3.8407,"11,728,776.22","6,101,708,461.85",2.0254,0.9819,0.8812,0.3903,"607,760,042.63","3,584,456,960.19",66.9468,"315,117,786.12","51,925,678.34","1,795,367,266.77","9,113,243.41",3.9829,39.7888,"3,636,382,638.53",5.1644,6.3783,"5,106,014,217.07","39,790,941.82",11.1232,14.81,,3.2235,1.2003,4.7557,16.7919,14.7163,65,"171,674,531.61","5,431,749,905.30","277,243,252.18"
上海汽车集团股份有限公司,2017,2.4154,26.266,"143,234,567.86","857,977,717,906.64",1.659,0.9974,0.8694,0.3991,"24,301,071,935.41","390,972,507,153.72",62.3921,"54,261,012,599.34","60,454,807,309.55","272,105,816,798.32","13,730,248.57",21.1536,17.1205,"451,427,314,463.27",6.2323,8.26,"742,382,412,287.81","7,881,675,841.21",15.2707,17.0503,53.6766,2.9351,1.325,5.643,14.9743,22.4853,71.24,"11,745,315,032.15","723,533,131,261.59","47,116,097,512.19"
四川西部资源控股股份有限公司,2017,0.1457,0.9513,"53,436,323.89","287,013,744.23",4.4447,0.9904,0.974,0.3909,"61,725,067.98","1,714,445,514.47",81.6336,"-633,400,242.32","2,315,045,384.43","906,580,907.98","46,281,288.10",84.8169,1.2208,"4,029,490,898.90",-220.6864,-10.6646,"210,008,832.98","7,033,801.41",-144.6013,4.8517,1.1763,0.0812,0.0521,-150.3412,-66.7775,-18.7423,40.46,"558,766,920.20","4,936,071,806.88","-637,395,198.15"
长春一东离合器股份有限公司,2017,1.0476,3.5301,"95,992.88","768,323,466.83",1.1488,1.7286,1.3493,0.8767,"-11,417,887.42","448,601,537.72",53.4626,"42,098,871.97","102,560,516.10","479,767,910.36","-70,998.18",20.582,-33.7853,"551,162,053.82",5.4793,4.2382,"529,961,881.24","5,862,224.45",4.5445,3.6875,2.4887,2.9749,0.7748,5.057,25.9313,8.2487,32.07,"11,026,358.91","1,030,929,964.18","35,956,570.17"
北汽福田汽车股份有限公司,2017,1.9369,4.0842,"446,348,013.07","51,710,136,962.34",2.2778,0.7425,0.6303,0.092,"-2,615,828,104.66","38,092,285,732.65",69.4915,"47,346,250.37","5,283,905,204.44","19,043,221,269.71","339,424,570.58",21.7991,-4.9606,"43,376,190,937.09",0.0916,0.6649,"44,987,026,233.99","728,858,037.21",0.5905,11.9505,,1.6432,0.889,0.0552,11.128,15.777,27.07,"6,917,157,181.58","62,419,412,206.80","28,929,138.44"
哈尔滨东安汽车动力股份有限公司,2017,0.9148,2.3342,"16,133,847.27","1,811,500,220.68",1.0324,0.8873,0.7689,0.4693,"62,172,250.42","1,863,639,213.17",50.7963,"42,732,294.18","73,548,532.88","1,876,454,666.19","15,258,168.14",3.7717,3.688,"1,937,187,746.05",2.3589,1.4187,"1,567,751,225.34","9,671,134.39",2.2773,6.9022,,0.8595,0.4432,2.3628,-28.623,-12.5659,51.42,"32,463,612.78","3,813,642,412.24","42,732,294.18"
扬州亚星客车股份有限公司,2017,0.5476,0.6904,"70,471,263.29","2,386,729,781.22",17.1966,1.5134,1.4437,0.1245,"-240,140,596.54","2,907,281,907.09",94.5045,"68,601,589.43","1,548,401,997.67","259,103,018.01","67,722,739.89",89.8631,-3.1047,"4,455,683,904.76",2.8743,2.9126,"1,955,469,485.27","2,063,461.30",24.5146,9.8618,2.9745,7.4128,0.5099,2.2726,-29.7141,1.4787,51,"48,651,540.23","4,714,786,922.77","52,280,780.02"
辽宁曙光汽车集团股份有限公司,2017,0.8919,3.1659,"108,938,090.17","3,809,181,041.01",1.3742,1.0902,0.9775,0.5177,"476,510,322.39","3,452,616,723.54",57.8814,"359,694,898.14","1,037,922,501.84","3,267,638,809.66","68,151,688.02",25.0738,5.1734,"4,490,539,225.38",9.4428,5.0125,"3,159,225,275.36","55,488,790.40",10.1895,6.6255,76.2021,0.8932,0.4463,8.3846,1.9399,-16.6945,15.99,"757,538,669.84","7,758,178,035.04","316,805,708.36"
华菱星马汽车(集团)股份有限公司,2017,1.2045,3.5309,"70,781,039.65","5,991,041,367.69",2.7608,0.719,0.5187,0.2405,"46,021,962.60","7,437,639,806.83",73.4101,"77,477,496.44","372,994,718.30","2,829,092,569.83","92,508,947.33",11.9462,0.4116,"7,810,634,525.13",1.2932,1.666,"5,122,190,056.19","67,380,510.73",2.0316,3.7834,,1.1456,0.5872,1.1319,48.0239,8.9322,10.89,"800,465,953.11","10,639,727,094.96","65,296,334.37"
安徽江淮汽车集团股份有限公司,2017,1.8029,15.1767,"-38,450,271.62","49,146,190,614.98",1.9188,0.9412,0.8776,0.4816,"-6,662,774,191.34","24,956,374,702.32",65.7399,"206,927,740.03","4,304,626,292.94","15,249,291,697.01","-66,064,303.39",23.6847,-23.298,"29,261,000,995.26",0.4206,0.3006,"43,441,204,852.92","793,199,931.62",3.1138,19.6254,,2.514,1.0499,0.4879,-6.3714,-9.5588,23.55,"2,844,129,958.00","44,510,292,692.27","237,336,137.53"
凌云工业股份有限公司,2017,1.8932,7.8639,"111,531,295.06","11,844,950,858.23",1.2157,1.1253,0.8661,0.5311,"762,862,826.72","6,083,452,177.72",54.8684,"705,308,626.98","419,112,940.32","5,348,631,576.45","108,382,189.73",9.965,6.4544,"6,502,565,118.04",5.9545,7.4426,"9,635,874,323.25","76,566,909.71",8.742,6.2608,16.3637,2.5329,1.0834,5.1634,33.1211,18.3388,34.4,"352,764,654.84","11,851,196,694.49","573,909,288.98"
航天晨光股份有限公司,2017,0.8436,1.9577,"21,971,256.00","2,636,024,646.98",0.9539,1.54,1.1752,0.5878,"419,285,929.63","2,022,818,904.12",48.8209,"46,557,109.02","281,734,946.84","2,415,867,035.02","19,542,460.27",11.3106,15.2315,"2,304,553,850.96",1.7662,1.4009,"1,973,480,509.90","22,658,795.76",0.5302,2.8545,2.4046,1.6543,0.5587,1.2821,-17.1949,0.0915,25.2,"132,368,086.07","4,720,420,885.98","33,398,915.79"
贵州贵航汽车零部件股份有限公司,2017,1.3227,3.5082,"-3,466,811.83","3,391,140,353.89",0.4863,2.1127,1.7142,0.6765,"278,464,864.31","1,183,634,690.89",32.7195,"240,405,897.62","13,435,792.11","2,461,518,660.27","86,496.16",0.5958,65.3321,"1,197,070,483.00",7.0892,6.4657,"2,632,116,100.00","26,016,114.01",8.6653,4.6954,2.7064,2.9343,0.9117,6.6384,0.8904,-3.2239,37.01,"118,722,447.56","3,658,589,143.27","210,285,639.39"
金杯汽车股份有限公司,2017,0.8941,3.6426,"262,249,957.85","5,770,545,975.85",5.855,1.3339,1.2216,0.3864,"530,983,269.52","3,322,038,045.26",85.4121,"450,442,058.13","1,759,329,844.99","867,868,768.11","255,903,936.22",86.5139,1.6515,"5,081,367,890.25",7.8059,8.1567,"4,939,491,353.45","49,475,220.24",36.723,9.8086,11.0019,2.6162,0.6664,6.3006,20.1821,-47.6768,24.38,"116,192,462.63","5,949,236,658.36","359,256,477.07"
厦门金龙汽车集团股份有限公司,2017,0.803,1.406,"200,220,755.65","17,736,084,000.49",3.7366,1.3127,1.238,0.3654,"-690,644,847.63","16,753,207,764.96",78.8877,"906,164,979.91","3,047,516,674.80","5,299,167,732.23","68,581,084.58",43.076,-4.3791,"19,800,724,439.76",5.1092,3.8765,"14,411,523,368.01","130,081,231.32",11.8907,10.7239,3.8209,5.7983,0.7054,5.4062,-18.746,-0.3574,29.99,"282,978,421.10","25,099,892,171.99","905,286,184.04"
湖南天雁机械股份有限公司,2017,0.5544,2.3461,"6,081,120.85","582,614,166.08",1.3116,1.4995,1.2757,0.924,"-8,226,094.80","697,213,332.10",56.7401,"-88,199,479.41","59,954,612.50","577,281,057.25","7,195,841.55",9.4085,-0.7471,"757,167,944.60",-15.1386,-5.9838,"500,846,539.78","7,696,001.52",-14.5577,3.3609,1.5455,1.9233,0.4304,-12.9911,3.7121,-2.8074,31.43,"11,608,061.70","1,334,449,001.85","-84,038,747.67"
宁波均胜电子股份有限公司,2017,1.5664,6.0747,"508,999,826.91","26,605,600,272.90",1.5801,1.1645,0.8744,0.3549,"1,901,328,374.71","13,055,653,309.58",61.2421,"996,201,333.92","8,596,530,404.37","13,702,860,142.53","495,420,753.66",40.3844,3.4702,"21,652,183,713.95",3.7443,4.1099,"22,245,311,734.75","54,079,259.42",3.1195,6.5511,5.9323,1.3779,0.7331,2.8491,43.4078,-5.0427,33.56,"2,387,443,204.69","35,355,043,856.48","742,629,003.12"
华域汽车系统股份有限公司,2017,1.9167,6.1166,"-91,877,140.45","140,487,250,484.34",1.4707,1.1804,1.0314,0.5609,"8,486,118,138.06","66,722,722,414.20",59.5256,"10,492,279,582.99","6,715,625,992.63","49,934,278,069.19","-132,112,071.27",13.9911,24.6223,"73,438,348,406.83",7.4685,8.9705,"120,160,408,511.07","605,316,266.22",15.8754,13.902,9.9837,3.3295,1.2164,6.8293,13.0265,14.6461,58.32,"2,797,627,639.63","123,372,626,476.02","9,130,859,207.62"
长春一汽富维汽车零部件股份有限公司,2017,2.6892,18.2338,"2,931,440.96","12,732,777,213.43",0.7101,1.401,1.1066,0.6002,"416,144,614.20","3,387,471,353.37",41.5224,"622,820,875.37","282,851,780.83","5,169,053,535.38","-2,177,941.51",5.8433,25.008,"3,670,323,134.20",4.8915,7.2171,"11,886,238,267.62","44,478,703.51",10.2619,11.3683,8.4794,3.2944,1.4806,4.6525,6.173,5.7349,20.14,"201,968,118.38","8,839,376,669.58","580,828,232.74"
爱柯迪股份有限公司,2017,1.0295,4.4959,"11,677,005.85","2,174,610,092.25",0.2483,5.9232,5.1922,2.0374,"620,535,246.97","486,320,965.16",19.8882,"616,524,881.70","403,727,927.40","3,585,207,882.36","-7,375,305.43",10.2722,788.1479,"890,048,892.56",28.3511,17.1903,"1,304,744,826.51","20,212,260.33",13.2006,3.9289,1.2976,1.5193,0.6137,30.2179,19.9818,71.3415,33.96,"210,895,445.91","4,475,256,774.92","474,432,170.86"
渤海汽车系统股份有限公司,2017,0.6772,4.258,"48,512,864.23","2,498,547,135.54",0.4399,2.1715,1.83,1.2194,"-57,204,195.06","1,626,137,372.28",30.5504,"281,136,110.99","445,586,838.68","4,709,614,167.08","33,564,578.95",9.0035,-1.3164,"2,071,724,210.96",11.252,4.6701,"1,977,183,218.15","36,592,734.20",5.2922,4.1653,1.3723,0.8195,0.3708,10.0698,41.2605,1.2766,23.04,"232,018,331.79","6,781,338,378.04","233,161,576.33"
重庆小康工业集团股份有限公司,2017,1.6229,32.4935,"30,211,619.41","21,933,763,911.67",3.0717,0.9968,0.9037,0.7969,"997,184,219.12","14,363,061,596.41",75.4404,"1,418,923,501.72","3,526,764,324.37","5,824,012,300.12","19,876,900.06",42.7435,7.2332,"17,889,825,920.78",6.4691,6.6077,"17,068,495,880.04","699,669,865.17",15.3415,14.0502,,2.6556,1.0073,5.5729,35.4569,19.5514,61.98,"1,159,370,747.07","23,713,838,220.90","1,101,349,405.12"
广州汽车集团股份有限公司,2017,1.4393,56.2723,"315,515,401.00","71,143,881,235.00",0.6986,1.7552,1.6641,1.4303,"15,097,882,093.00","36,739,316,603.00",41.1266,"11,976,494,978.00","12,449,131,974.00","70,413,968,278.00","229,601,309.00",15.2154,24.1597,"49,188,448,577.00",16.7328,12.1035,"54,778,008,056.00","2,547,747,880.00",15.5488,18.7591,3.7283,1.4002,0.7097,16.8305,43.9644,45.6928,53.65,"7,561,936,355.00","119,602,416,855.00","10,822,236,429.00"
长城汽车股份有限公司,2017,1.6421,144.4445,"138,601,073.50","100,491,618,178.70",1.2442,1.1768,1.0822,0.9209,"-1,076,670,066.87","58,881,223,748.49",55.4416,"6,232,965,995.42","2,407,888,382.65","49,257,961,650.46","168,225,738.65",4.6717,-4.5262,"61,289,112,131.14",6.1609,6.3111,"81,966,903,618.84","3,905,688,130.98",10.2317,14.0886,9.595,2.5408,0.9975,5.5134,2.0803,19.7574,56.04,"3,268,606,352.49","110,547,073,781.60","5,043,386,456.53"
宁波拓普集团股份有限公司,2017,1.0754,4.1339,"16,492,427.96","5,090,219,715.78",0.6536,1.6241,1.3238,0.6295,"929,012,976.04","4,127,056,542.57",39.5241,"859,451,351.15","115,745,097.23","6,491,912,126.76","3,294,795.58",1.7579,71.4804,"4,242,801,639.80",16.8844,11.0036,"3,612,667,196.91","42,079,965.29",11.4089,3.4049,2.6658,1.6383,0.6492,17.2414,29.2681,117.0217,65.75,"550,823,073.82","10,734,713,766.56","740,489,489.71"
力帆实业(集团)股份有限公司,2017,0.7916,4.6407,"647,876,754.46","12,600,443,527.05",3.1183,0.8066,0.6597,0.3999,"-330,390,082.24","19,741,554,722.17",75.7179,"175,934,258.10","2,989,310,620.70","7,289,618,431.68","592,346,878.07",29.3636,-0.4086,"22,730,865,342.87",1.3963,2.5868,"10,962,233,841.63","210,654,320.75",2.3716,4.0353,,0.9142,0.4243,1.1897,14.0656,2.179,47.49,"1,364,219,389.61","30,020,483,774.55","155,589,951.40"
常州星宇车灯股份有限公司,2017,0.909,8.7725,"7,063,390.97","4,255,416,130.08",0.6045,2.1635,1.7098,0.4215,"873,555,055.88","2,332,499,482.99",37.6736,"558,272,167.77","100,553,061.33","4,025,192,340.14","5,545,668.54",2.439,67.2968,"2,433,052,544.32",13.1191,9.5325,"3,337,523,172.62","29,106,426.91",11.6849,3.3733,1.5564,3.4506,0.7195,12.477,27.1453,20.2405,37.3,"119,758,812.26","6,458,244,884.46","469,003,144.24"
中国汽车工程研究院股份有限公司,2017,0.8978,9.2953,"-33,400,266.14","2,400,796,001.43",0.2123,3.8012,3.5561,2.497,"565,147,863.96","708,947,929.14",17.514,"436,243,888.16","196,842,414.55","4,266,005,734.73","-34,403,892.25",4.4255,"1,625.59","905,790,343.69",18.1708,8.0748,"1,800,265,064.44","22,502,419.87",8.8268,10.7044,1.1686,1.0428,0.4824,18.4347,45.0904,8.1697,63.69,"209,872,708.95","5,171,796,078.42","372,287,272.51"
上海联明机械股份有限公司,2017,1.5577,4.6575,"-410,177.58","1,015,508,407.89",0.5091,1.4311,0.968,0.3357,"29,175,354.90","523,504,715.99",33.735,"151,105,053.41","33,446,834.63","1,094,009,799.80","-459,962.68",3.4871,44.0524,"556,951,550.62",14.8797,10.8877,"801,836,520.41","5,975,428.76",12.2746,3.7905,4.0207,1.3879,0.7339,13.1202,10.073,47.8964,59.42,"128,327,569.00","1,650,961,350.42","113,487,555.65"
上海北特科技股份有限公司,2017,0.8607,4.1385,"11,679,741.65","912,968,934.13",0.4966,1.6414,1.2904,0.537,"23,942,767.42","647,896,502.87",33.1834,"86,972,139.81","24,470,430.45","1,353,848,537.13","11,465,735.85",1.775,1.5224,"672,366,933.32",9.5263,5.1901,"679,541,144.78","5,854,766.93",5.4032,3.4735,1.7973,1.0923,0.4814,8.7671,14.048,14.6669,42.93,"100,354,023.17","2,026,215,470.45","73,319,991.08"
常熟市汽车饰件股份有限公司,2017,0.968,2.9921,"9,423,363.38","1,339,378,526.82",0.4074,1.4313,1.1862,0.5925,"80,690,257.96","841,757,695.30",28.9459,"242,256,115.58","74,003,260.40","2,247,941,051.74","6,815,090.15",3.1993,10.1591,"915,760,955.70",18.0872,7.9151,"1,044,342,989.76","18,666,465.05",10.1646,5.723,2.8738,0.7597,0.4256,18.0554,-6.7837,1.0818,36.9,"190,450,880.34","3,163,702,007.44","227,163,656.18"
上海凯众材料科技股份有限公司,2017,0.8287,4.2502,"-4,031,203.80","450,078,558.76",0.1604,5.8125,4.6664,3.6637,"84,002,591.78","122,403,884.80",13.8231,"133,355,388.22",,"763,100,598.34","-4,693,964.74",,,"122,403,884.80",29.6294,18.6278,"248,000,584.35","2,306,765.93",14.9731,2.0073,1.0181,3.0498,0.6516,35.3149,38.2516,78.5694,20.86,"15,310,011.75","885,504,483.14","114,806,327.19"
浙江正裕工业股份有限公司,2017,1.3475,4.2088,"9,352,498.67","843,129,425.65",0.4802,2.3313,1.9352,0.7679,"101,895,914.83","331,170,218.07",32.4397,"84,489,484.50","10,078,392.32","710,700,355.42","-1,146,628.65",1.3983,"25,834.76","341,248,610.39",10.0209,9.4693,"628,794,267.34","7,953,864.64",10.1314,5.635,2.6869,3.3138,0.958,9.5157,21.863,48.5115,47.17,"60,982,466.21","1,051,948,965.81","72,004,152.69"
常州腾龙汽车零部件股份有限公司,2017,1.0502,3.924,"2,084,463.04","904,007,078.27",0.4496,2.2,1.6297,0.8552,"147,647,250.58","399,850,338.16",31.0163,"164,974,530.77","72,608,588.45","1,050,799,296.09","2,716,731.03",6.7894,39.6198,"472,458,926.61",18.2493,12.1425,"586,970,781.04","9,798,150.80",13.1233,2.8707,1.8198,1.7376,0.6546,18.8594,16.6824,22.9636,49.72,"66,944,515.86","1,523,258,222.70","138,397,580.00"
科华控股股份有限公司,2017,1.1379,3.0359,"29,230,082.08","916,951,118.60",2.1927,1.118,0.8622,0.4425,"410,470.43","865,190,791.09",68.6789,"118,838,902.05","577,188,580.89","657,798,043.88","11,083,358.11",46.7364,0.0174,"1,442,379,371.98",12.9602,7.4744,"631,996,538.82","4,943,522.12",16.2007,3.7029,13.0182,0.9834,0.5275,13.361,24.7793,52.5957,35.5,"62,039,630.74","2,100,177,415.86","106,568,011.57"
桂林福达股份有限公司,2017,0.893,3.5645,"23,936,546.24","1,333,530,289.80",0.4988,1.5056,1.0702,0.4747,"8,573,935.23","842,091,505.63",33.2779,"144,116,564.79","209,725,477.07","2,108,886,535.18","23,442,875.08",9.0453,0.2339,"1,051,816,982.70",10.8071,4.9981,"1,004,431,178.71","14,432,150.80",6.4534,3.1157,2.8611,0.7173,0.3978,11.0614,30.2058,-10.8212,69.66,"85,591,746.74","3,160,703,517.88","136,094,605.68"
