公司中文名称,年份,"流动资产周转率
[报告期] 2016年报
[单位] 次","应收账款周转率
[报告期] 2016年报
[单位] 次","财务费用
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","主营业务收入
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","产权比率
[报告期] 2016年报","流动比率
[报告期] 2016年报","速动比率
[报告期] 2016年报","现金比率
[报告期] 2016年报","经营活动现金净流量(TTM)
[报告期] 2016年报
[单位] 元","流动负债合计
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","资产负债率
[报告期] 2016年报
[单位] %","利润总额(TTM)
[报告期] 2016年报
[单位] 元","非流动负债合计
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","所有者权益合计
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","利息支出(TTM)
[报告期] 2016年报
[单位] 元","长期资本负债率
[报告期] 2016年报
[单位] %","现金流量利息保障倍数
[报告期] 2016年报","负债合计
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","利润总额/营业收入(TTM)
[报告期] 2016年报
[单位] %","总资产报酬率ROA
[报告期] 2016年报
[单位] %","主营业务成本
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","税金及附加
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","净资产收益率ROE(摊薄)
[报告期] 2016年报
[单位] %","存货周转率
[报告期] 2016年报
[单位] 次","营运资本周转率
[报告期] 2016年报
[单位] 次","非流动资产周转率
[报告期] 2016年报
[单位] 次","总资产周转率
[报告期] 2016年报
[单位] 次","成本费用利润率
[报告期] 2016年报
[单位] %","营业收入(同比增长率)
[报告期] 2016年报
[单位] %","总资产(同比增长率)
[报告期] 2016年报
[单位] %","大股东持股比例
[日期] 2017-03-01
[大股东排名] 第1名
[单位] %","无形资产
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","资产总计
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","净利润(TTM)
[报告期] 2016年报
[单位] 元"
海南钧达汽车饰件股份有限公司,2016,1.3214,5.1803,"11,890,582.32","922,473,174.44",1.5462,0.9734,0.6645,0.3625,"172,841,968.45","818,094,546.68",60.7252,"66,444,617.48","47,423,182.86","559,783,632.36","11,468,505.62",7.8133,13.5495,"865,517,729.54",7.2029,6.0737,"694,476,596.31","8,775,495.59",9.9643,3.2881,,1.5778,0.7191,6.2605,20.5058,24.9959,53.38,"69,622,238.57","1,425,301,361.90","53,603,697.31"
惠州市德赛西威汽车电子股份有限公司,2016,1.8664,5.9094,"64,182,458.24","5,678,033,522.88",2.5127,1.2379,0.8278,0.3909,"557,584,549.05","2,916,996,869.32",71.5321,"671,987,522.68","289,739,383.95","1,276,200,043.89","29,243,928.78",18.4401,16.6485,"3,206,736,253.27",11.8349,18.5261,"4,147,883,354.48","34,301,142.38",46.0615,3.7951,10.4971,7.643,1.5001,11.98,54.7887,45.2068,,"136,908,846.63","4,482,936,297.16","590,327,571.29"
宁波双林汽车部件股份有限公司,2016,1.4696,4.1231,"52,858,892.33","3,303,729,514.15",1.1252,1.069,0.7886,0.3519,"342,965,188.45","2,487,319,817.23",52.9447,"408,507,623.54","437,255,016.27","2,599,259,443.24","57,993,235.66",14.7331,4.7131,"2,924,574,833.50",12.365,9.729,"2,380,215,710.54","19,887,988.06",12.9121,3.9025,22.6093,1.2972,0.689,12.3773,33.6334,35.8511,48.01,"311,952,369.15","5,523,834,276.74","354,359,310.49"
广东鸿特科技股份有限公司,2016,1.7673,4.1142,"40,815,991.35","1,432,961,642.48",1.8391,0.851,0.5914,0.1316,"253,216,271.10","853,502,064.94",64.7774,"56,318,023.50","319,254,729.59","637,684,385.15","45,926,369.90",33.3621,5.3881,"1,172,756,794.53",3.9302,5.3212,"1,111,228,479.40","7,776,339.40",7.8584,4.6441,,1.2902,0.7458,3.6458,-0.0016,-10.9244,29.23,"40,808,104.09","1,810,441,179.68","50,111,525.97"
江苏太平洋精锻科技股份有限公司,2016,1.4544,4.8038,"7,025,897.61","898,604,718.96",0.4064,1.2644,0.9309,0.4346,"310,929,454.61","507,677,388.73",28.8954,"233,802,667.46","83,432,910.02","1,454,582,503.57","12,387,469.31",5.4247,23.46,"591,110,298.75",26.0184,12.7886,"533,692,459.37","10,500,215.12",13.1093,3.2989,5.6989,0.6874,0.4668,28.803,28.6579,13.3686,48.36,"106,212,708.22","2,045,692,802.32","190,685,738.86"
江苏云意电气股份有限公司,2016,0.4745,3.5287,"-16,995,317.39","535,626,834.29",0.2202,4.3795,3.96,2.7118,"92,320,379.90","325,266,888.46",18.0453,"123,832,528.64","43,588,726.77","1,675,193,288.09","-14,308,724.44",2.681,417.9837,"368,855,615.23",23.1192,6.6449,"353,347,839.31","4,208,531.07",6.9554,2.866,0.6007,1.0311,0.325,26.2215,24.1271,63.2043,40.85,"37,568,939.75","2,044,048,903.32","109,553,574.98"
绵阳富临精工机械股份有限公司,2016,0.7731,3.253,"-8,921,076.12","1,171,636,150.20",0.2811,2.3653,2.1106,1.4787,"184,243,485.55","877,203,721.28",21.9397,"266,194,848.02","102,237,979.38","3,484,801,943.47","-3,160,175.56",2.8502,134.4911,"979,441,700.66",22.7199,9.0729,"774,114,707.84","9,357,738.03",6.5665,4.2238,1.3314,0.8468,0.4041,25.4941,36.3306,234.6438,27.78,"198,727,510.17","4,464,243,644.13","228,829,065.83"
江苏奥力威传感高科股份有限公司,2016,1.0153,5.2629,"-2,035,362.98","575,338,159.58",0.1764,5.9506,5.3295,1.6886,"50,380,482.82","134,872,799.70",14.9925,"117,850,219.23","7,010,000.00","804,474,787.87","-1,973,921.09",0.8833,"5,793.03","141,882,799.70",20.4836,16.7531,"397,728,807.07","4,739,323.85",12.2463,4.979,1.2544,4.6025,0.8318,22.1588,22.4972,116.5648,43.27,"13,772,240.20","946,357,587.57","100,951,127.05"
无锡贝斯特精机股份有限公司,2016,1.3043,2.9122,"1,156,680.85","547,411,019.89",0.5255,1.409,0.9548,0.2824,"110,742,097.55","333,847,493.62",34.448,"135,557,949.26","32,454,798.09","697,046,012.34","3,140,688.09",4.4489,33.6213,"366,302,291.71",24.7635,14.1531,"312,290,025.34","6,359,893.30",16.7788,2.438,4.5039,0.977,0.5586,28.3792,14.852,18.5945,56.37,"61,441,499.10","1,063,348,304.05","116,956,234.50"
南京奥联汽车电子电器股份有限公司,2016,1.0515,3.3832,"413,895.41","325,823,380.37",0.3476,3.4501,2.9641,2.0051,"21,030,762.15","126,185,762.58",25.7958,"57,328,950.41","21,052,232.28","423,544,821.26","-51,581.11",4.7755,"1,029.83","147,237,994.86",17.5951,12.8946,"191,824,033.82","3,562,046.93",12.1731,3.5232,1.7046,2.4255,0.7335,18.9178,21.8686,79.7135,36.35,"17,482,340.08","570,782,816.12","50,213,540.27"
万通智控科技股份有限公司,2016,1.8124,5.341,"-4,349,091.55","310,387,449.19",0.4157,2.4137,1.879,0.9685,"42,412,844.76","75,026,881.01",29.3635,"44,862,806.47","14,984,355.72","216,530,119.45","-14,614.93",6.4587,221.6056,"90,011,236.73",14.4538,15.3582,"214,701,466.84","2,910,057.77",18.0032,5.3027,3.3769,2.5703,1.0629,14.9462,7.2881,10.4706,,"23,510,862.84","306,541,356.18","38,007,758.35"
杭州雷迪克节能科技股份有限公司,2016,1.276,4.0039,"565,432.65","393,427,409.37",0.8493,1.4966,1.0418,0.5434,"88,992,698.93","229,861,509.63",45.9268,"79,107,847.53","2,331,490.27","273,379,273.13","2,095,006.90",0.8456,37.6571,"232,192,999.90",20.1074,18.004,"258,648,028.33","3,973,058.73",24.8406,2.605,3.6938,2.7569,0.8723,21.5142,9.7034,27.5151,,"26,205,388.22","505,572,273.03","67,909,167.31"
无锡隆盛科技股份有限公司,2016,0.9345,3.8205,"3,520,358.96","195,614,238.54",0.7665,1.5196,1.1638,0.7618,"49,204,619.79","139,317,645.07",43.3911,"37,819,908.00","14,813,058.60","201,081,866.84","3,457,850.84",6.8612,11.7523,"154,130,703.67",19.3339,12.338,"130,384,621.22","1,486,061.20",16.1695,2.4983,2.4801,1.562,0.5847,20.0914,14.4191,13.1605,,"20,827,477.90","355,212,570.51","32,513,932.81"
浙江兆丰机电股份有限公司,2016,1.0986,3.7877,"-11,641,250.78","511,378,603.62",0.6369,1.9138,1.7894,1.1352,"195,283,679.82","278,902,360.29",38.9074,"230,886,225.11","17,511,364.98","465,429,826.93","-1,285,217.90",3.626,,"296,413,725.27",45.1498,33.2701,"234,259,104.88","4,544,055.46",42.6848,6.9807,2.2322,2.2765,0.741,68.632,52.7068,23.2001,48.1786,"15,707,202.50","761,843,552.20","198,667,767.67"
成都西菱动力科技股份有限公司,2016,1.6558,4.9241,"20,055,487.38","648,110,553.52",0.8533,1.0101,0.7141,0.2918,"93,497,319.73","423,186,296.96",46.042,"107,276,603.35","17,007,320.62","515,875,485.25","14,245,616.45",3.1916,6.1012,"440,193,617.58",16.5522,13.1331,"421,463,421.41","8,037,138.10",17.9803,3.0805,,1.2139,0.7004,17.536,26.5466,6.8766,,"58,018,985.61","956,069,102.83","92,756,085.67"
东风汽车股份有限公司,2016,1.1672,6.4263,"1,148,414.59","16,018,020,957.59",1.9023,1.1299,0.9855,0.633,"742,769,676.04","12,530,460,233.36",65.5442,"104,139,466.53","1,564,508,547.34","7,409,566,182.45","-25,555,954.95",19.3835,48.1936,"14,094,968,780.70",0.6501,0.3767,"13,775,219,338.94","292,444,436.06",3.3635,8.3651,7.7983,2.2443,0.7678,0.4426,-5.0794,6.3636,60.1,"647,016,602.08","21,504,534,963.15","70,194,314.87"
郑州宇通客车股份有限公司,2016,1.4371,2.8682,"274,590,800.37","35,850,442,042.72",1.5699,1.3509,1.2544,0.3569,"3,532,331,689.80","19,920,543,395.64",61.0878,"4,782,290,262.58","1,554,141,737.10","13,679,110,933.26","153,120,248.28",10.2666,17.4638,"21,474,685,132.74",13.3396,15.1177,"25,876,318,999.37","161,368,125.83",29.7692,14.9107,5.2503,4.6563,1.0981,13.2748,14.8652,16.6384,37.19,"1,457,537,900.14","35,153,796,066.00","4,102,339,404.09"
东风电子科技股份有限公司,2016,1.9416,4.0802,"15,869,708.17","5,224,427,206.30",1.8506,0.9561,0.8463,0.2942,"387,944,154.36","2,992,743,328.23",64.9196,"275,035,003.81","81,162,934.68","1,661,034,432.06","9,364,257.49",6.5947,25.8988,"3,073,906,262.91",5.2644,6.2933,"4,281,233,467.35","30,360,870.98",10.1488,11.5175,,2.8576,1.1561,4.7006,8.2799,10.0337,65,"182,090,648.53","4,734,940,694.97","233,641,182.69"
上海汽车集团股份有限公司,2016,2.5177,24.8769,"-332,319,541.95","746,236,741,228.56",1.5123,1.1125,0.988,0.4623,"11,376,933,816.05","297,481,373,222.27",60.1955,"50,492,457,462.54","58,050,390,298.02","235,096,374,003.76","-381,054,937.10",23.2228,15.0149,"355,531,763,520.29",6.6752,9.0925,"650,218,105,936.37","7,520,718,033.98",16.678,17.5065,33.084,3.0173,1.3725,6.0583,12.8313,15.1421,71.24,"10,794,050,663.91","590,628,137,524.05","43,961,961,698.34"
四川西部资源控股股份有限公司,2016,0.3374,1.7362,"155,353,867.13","863,914,520.85",2.7849,1.2902,1.2565,0.4764,"-166,929,845.17","1,738,432,721.82",73.579,"-117,297,230.75","2,731,191,986.08","1,604,968,557.42","111,114,658.78",72.9122,-1.4289,"4,469,624,707.90",-13.5774,-0.0876,"637,421,803.04","19,221,161.05",1.1405,5.3599,1.7064,0.1922,0.1224,-12.7563,-41.1516,-24.4207,40.46,"588,206,915.12","6,074,593,265.32","-145,332,119.21"
长春一东离合器股份有限公司,2016,0.9268,2.7857,"1,644,753.66","610,113,419.99",1.1566,1.7252,1.4325,0.7847,"43,219,458.02","400,714,746.44",53.6309,"30,443,199.14","110,050,916.80","441,605,584.76","1,282,150.22",22.6411,20.3737,"510,765,663.24",4.9898,3.5477,"411,502,100.93","5,037,104.89",3.234,4.0733,2.1644,2.5856,0.6823,4.2211,19.5147,13.902,32.07,"11,213,599.75","952,371,248.00","23,631,338.40"
北汽福田汽车股份有限公司,2016,2.2285,5.2212,"-38,460,801.48","46,532,069,535.53",1.8276,0.8166,0.7107,0.1427,"1,191,783,305.59","30,749,408,538.05",64.6346,"517,871,658.33","4,097,330,466.41","19,066,725,924.43","72,939,076.07",17.8079,4.407,"34,846,739,004.46",1.1129,1.2224,"40,185,176,314.17","600,673,057.88",2.9973,15.1203,,1.695,0.9627,1.1074,36.8691,26.1046,27.07,"6,324,849,264.00","53,913,464,928.89","512,127,860.24"
哈尔滨东安汽车动力股份有限公司,2016,1.3466,3.2516,"14,602,941.46","2,537,934,266.13",1.3828,0.9777,0.8787,0.4431,"-106,683,859.48","2,359,310,409.59",58.033,"78,546,767.85","171,931,495.17","1,830,490,066.37","13,450,937.34",8.5862,-6.9745,"2,531,241,904.76",3.0949,2.364,"2,226,574,642.13","10,967,068.02",4.291,10.1384,,1.2646,0.6522,3.1168,101.2006,27.4789,51.42,"9,276,843.99","4,361,731,971.13","78,546,767.85"
扬州亚星客车股份有限公司,2016,1.0193,1.3825,"50,255,742.00","3,395,743,970.34",21.7504,1.0267,0.9806,0.1588,"-667,309,516.43","4,204,873,179.37",95.6045,"126,078,210.56","236,993,960.71","204,220,265.36","49,822,730.78",64.6924,-12.4176,"4,441,867,140.08",3.7128,4.797,"2,747,908,072.71","1,624,436.80",48.1715,15.7005,19.0408,10.1223,0.9261,2.0956,68.4865,72.8668,51,"50,216,807.98","4,646,087,405.44","65,249,615.91"
辽宁曙光汽车集团股份有限公司,2016,0.7489,2.3575,"136,399,745.44","3,736,692,124.82",2.139,0.9577,0.8444,0.477,"-596,713,247.15","4,988,993,077.11",68.1431,"62,545,276.02","1,357,126,889.89","2,966,806,638.62","69,288,595.78",32.6341,-6.4064,"6,346,119,967.00",1.6738,1.3583,"3,097,647,135.06","55,100,006.04",2.1663,6.1572,,0.7923,0.385,1.805,-15.6854,-7.7864,21.27,"892,804,529.45","9,312,926,605.62","68,531,615.70"
华菱星马汽车(集团)股份有限公司,2016,0.9518,2.9511,"79,160,260.72","4,047,348,588.81",2.5356,0.723,0.5315,0.2715,"689,192,317.66","6,362,148,216.75",71.7159,"87,909,235.87","642,559,753.57","2,762,588,025.72","92,509,878.39",19.2684,6.5045,"7,004,707,970.32",2.172,1.9455,"3,532,669,528.53","38,562,119.39",2.8062,2.8067,,0.8061,0.4364,1.869,14.2459,11.2431,10.89,"840,062,918.44","9,767,295,996.04","77,585,143.60"
安徽江淮汽车集团股份有限公司,2016,1.9832,19.7238,"-107,026,051.59","52,490,556,761.32",2.1816,1.0282,0.9343,0.5862,"-349,830,854.70","30,238,458,842.89",68.5693,"1,341,859,966.47","3,507,623,094.93","15,468,515,863.45","-110,822,336.55",20.2732,-1.5519,"33,746,081,937.82",2.5545,2.7941,"47,456,087,897.45","1,020,329,902.30",8.4236,20.3365,,2.9893,1.1922,2.2506,13.1606,26.5033,23.55,"2,692,603,920.60","49,214,597,801.27","1,214,610,691.02"
凌云工业股份有限公司,2016,1.6359,6.4808,"116,224,525.30","8,897,878,073.75",1.0796,1.1376,0.8363,0.4674,"559,168,547.19","4,981,824,966.09",51.9146,"488,374,574.76","217,232,866.79","4,815,575,692.84","100,409,022.12",5.8456,5.1244,"5,199,057,832.88",5.4887,6.2306,"7,109,507,648.90","57,224,654.46",6.0885,5.0633,6.9908,2.2185,0.9416,4.563,22.8177,12.7117,34.71,"347,034,238.48","10,014,633,525.72","381,829,110.30"
航天晨光股份有限公司,2016,0.9998,2.2241,"12,504,698.10","3,183,409,799.49",0.9646,1.5408,1.2239,0.3927,"88,962,650.65","2,034,313,279.82",49.0986,"45,090,309.20","281,227,069.01","2,400,566,607.23","15,784,549.05",11.3234,2.9826,"2,315,540,348.83",1.4164,1.287,"2,517,644,552.82","14,447,262.61",0.6637,3.9753,2.8751,2.0596,0.6731,1.2659,0.0886,-1.5933,25.2,"135,198,563.49","4,716,106,956.06","39,520,103.07"
贵州贵航汽车零部件股份有限公司,2016,1.2998,3.409,"18,982,032.56","3,361,211,067.89",0.6256,1.8269,1.3753,0.6469,"451,520,693.36","1,437,952,504.94",38.4845,"216,729,194.26","16,939,552.08","2,325,574,730.25","20,219,890.19",0.8028,18.5385,"1,454,892,057.02",6.4479,6.2792,"2,579,748,971.17","20,411,469.99",8.2765,4.3322,3.0743,2.8302,0.8907,6.0586,5.0131,0.3681,37.01,"143,976,319.06","3,780,466,787.27","190,843,312.21"
金杯汽车股份有限公司,2016,0.5918,3.4313,"179,493,179.76","4,801,502,285.07",16.0406,0.9929,0.9187,0.6409,"480,233,229.09","8,536,961,437.64",94.1317,"74,987,203.11","2,165,973,493.87","667,238,866.77","194,126,100.70",96.7707,1.8843,"10,702,934,931.51",1.5617,2.5136,"4,100,147,930.07","45,249,018.16",-288.3416,5.2296,,1.8522,0.4485,0.015,3.5225,13.2239,24.38,"366,142,670.87","11,370,173,798.28","708,867.45"
厦门金龙汽车集团股份有限公司,2016,0.9776,1.799,"-79,201,743.48","21,827,961,681.62",4.6642,1.223,1.1439,0.3044,"-1,716,646,726.14","18,135,168,483.63",82.3454,"-1,759,720,520.94","2,607,566,619.88","4,447,185,649.37","55,942,634.17",42.2244,-14.7901,"20,742,735,103.51",-8.0618,-6.7381,"19,884,954,686.91","120,939,112.68",-20.1403,8.6815,4.7589,7.3824,0.8633,-8.4211,-18.6583,-0.7549,29.12,"285,234,754.25","25,189,920,752.88","-1,894,403,505.64"
湖南天雁机械股份有限公司,2016,0.6045,2.5269,"6,752,171.88","561,761,122.50",1.0761,1.6237,1.4054,0.9672,"3,309,511.52","650,461,254.80",51.8338,"10,117,870.83","61,213,779.93","661,319,804.92","6,405,747.15",8.4721,0.3484,"711,675,034.73",1.8011,1.3209,"438,278,976.64","6,108,957.55",1.5116,3.2102,1.4498,1.7465,0.4491,1.807,26.2739,21.6207,31.43,"8,923,260.39","1,372,994,839.65","9,996,272.98"
宁波均胜电子股份有限公司,2016,1.4409,6.7274,"510,351,966.24","18,552,409,199.63",1.6893,1.5711,1.3196,0.8325,"673,689,473.95","11,944,920,887.97",62.8155,"809,488,689.66","11,442,898,259.75","13,844,751,687.88","497,465,749.30",47.3898,1.305,"23,387,819,147.72",4.3633,5.3738,"15,055,792,237.94","26,741,914.26",3.5714,7.2192,4.5068,1.621,0.7628,3.8003,129.537,226.3327,33.56,"2,338,188,311.51","37,232,570,835.60","675,355,826.73"
华域汽车系统股份有限公司,2016,2.1699,6.2392,"-105,171,830.65","124,295,812,980.59",1.3474,1.3113,1.1694,0.6639,"11,375,286,829.75","51,728,705,581.94",57.399,"9,860,781,843.83","10,039,355,773.90","45,843,652,124.47","-119,830,607.28",20.8562,44.2119,"61,768,061,355.84",7.9333,10.4622,"106,074,591,896.02","548,845,707.52",15.9482,16.5899,10.0529,3.4696,1.335,7.2933,17.8166,18.2768,58.32,"2,600,113,326.19","107,611,713,480.31","8,582,326,894.61"
长春一汽富维汽车零部件股份有限公司,2016,3.0083,22.5398,"4,146,861.01","11,992,482,217.42",0.706,1.5342,1.1789,0.8635,"880,946,324.46","3,078,787,571.98",41.3825,"566,015,545.57","380,768,976.95","4,900,389,283.37","1,278,182.13",8.1515,46.4585,"3,459,556,548.93",4.7198,7.3264,"11,208,718,681.20","42,672,925.20",9.9588,10.9375,9.1546,3.1923,1.5488,4.4746,21.583,17.3118,20.14,"209,053,964.34","8,359,945,832.30","525,402,430.35"
爱柯迪股份有限公司,2016,1.6084,4.8738,"-43,967,584.41","1,812,449,890.62",0.373,3.4782,2.6792,1.3301,"551,992,914.16","386,384,506.14",27.1676,"641,465,674.73","323,204,492.96","1,902,304,183.61","-578,272.37",14.8714,,"709,588,999.10",35.3922,29.037,"1,046,077,582.60","20,640,108.80",26.1048,3.8234,2.1801,1.6778,0.8212,40.8651,23.6592,44.9131,40.6,"211,588,238.32","2,611,893,182.71","486,560,211.27"
渤海汽车系统股份有限公司,2016,0.6081,5.0675,"25,015,662.77","1,768,751,447.56",0.5399,1.8224,1.6358,1.242,"199,611,687.16","2,111,529,620.89",35.0598,"154,772,839.91","236,026,859.64","4,348,303,796.23","34,949,693.84",5.2159,4.2421,"2,347,556,480.53",8.7504,3.9125,"1,342,086,881.22","26,097,650.26",2.7492,3.4109,1.1605,0.9114,0.3648,8.9448,20.2291,88.2087,23.04,"220,355,693.38","6,695,860,276.76","142,585,447.99"
重庆小康工业集团股份有限公司,2016,1.6598,43.705,"31,223,587.42","16,192,433,345.64",3.3371,0.8972,0.8202,0.7646,"1,145,904,172.56","14,169,122,809.01",76.9429,"778,432,447.79","1,093,032,804.45","4,573,526,791.75","27,142,707.55",22.1114,12.8437,"15,262,155,613.46",4.8074,4.992,"13,060,801,177.98","507,065,517.42",13.3372,14.4341,,2.5375,1.0034,4.2366,53.4177,59.4671,62.6,"1,262,481,591.73","19,835,682,405.21","635,095,097.90"
广州汽车集团股份有限公司,2016,1.5693,52.371,"306,475,405.00","49,417,676,151.00",0.8308,1.4379,1.3353,0.9863,"5,498,358,276.00","24,321,716,740.00",45.3792,"7,050,717,052.00","12,931,063,474.00","44,839,438,650.00","344,307,923.00",22.7928,5.9107,"37,252,780,214.00",14.2676,9.909,"39,558,354,448.00","1,518,835,313.00",14.356,17.8975,4.9442,1.1455,0.6622,13.6926,67.9832,22.2232,60.63,"4,951,865,322.00","82,092,218,864.00","6,296,375,540.00"
长城汽车股份有限公司,2016,2.0911,164.9112,"-3,858,556.40","98,443,665,116.02",0.9494,1.2468,1.1067,0.9697,"8,835,406,234.02","43,252,239,792.29",48.701,"12,483,060,793.20","1,703,276,256.21","47,353,644,518.20","-1,671,016.97",3.4762,173.5606,"44,955,516,048.50",12.6583,15.2008,"74,360,223,523.10","3,832,806,426.03",22.3093,14.6077,10.2302,2.8216,1.201,12.854,29.6086,28.3665,56.04,"3,210,710,562.88","92,309,160,566.70","10,553,954,644.48"
宁波拓普集团股份有限公司,2016,1.4757,4.3178,"-24,847,834.87","3,937,723,916.66",0.4564,1.8173,1.2369,0.4051,"276,312,818.13","1,520,974,843.73",31.3397,"715,074,579.32","29,206,666.67","3,396,196,010.00","-895,289.01",0.8588,99.6287,"1,550,181,510.40",18.1596,15.7375,"2,707,534,702.86","31,203,037.85",18.2614,3.4822,2.7474,2.106,0.8677,19.1447,30.9427,19.773,73.7,"380,633,451.08","4,946,377,520.40","615,677,382.91"
力帆实业(集团)股份有限公司,2016,0.7562,3.6236,"370,234,983.01","11,046,668,573.80",3.2988,0.8107,0.6816,0.4417,"-893,521,482.72","19,627,552,697.39",76.7377,"105,852,353.99","2,918,220,631.85","6,834,516,704.16","450,893,513.85",30.2374,-1.3263,"22,545,773,329.24",0.9582,2.0371,"9,814,627,595.87","152,560,115.70",1.2269,4.1866,,0.8683,0.4042,0.7928,-10.9937,16.216,49.4,"1,002,742,257.55","29,380,290,033.40","91,967,188.58"
常州星宇车灯股份有限公司,2016,0.9896,7.9404,"-2,085,756.60","3,346,892,486.92",0.4307,2.7634,2.174,0.4891,"339,652,243.71","1,562,036,465.68",30.1065,"399,039,968.35","55,016,521.58","3,754,055,325.12","-3,696,688.41",1.4461,117.0497,"1,617,052,987.26",11.9227,9.0077,"2,644,754,954.87","19,078,463.97",9.3323,3.2816,1.6879,3.3236,0.7626,11.7228,35.638,57.6583,37.3,"122,262,223.34","5,371,108,312.38","349,355,499.41"
中国汽车工程研究院股份有限公司,2016,0.6475,7.269,"-33,650,883.74","1,654,689,489.80",0.1835,5.0016,4.6951,3.2684,"455,487,555.99","530,531,222.77",15.5084,"401,850,259.27","210,954,826.74","4,039,701,060.12","-34,077,987.07",4.986,"3,298.15","741,486,049.51",24.2855,7.9666,"1,109,269,670.17","16,240,947.22",8.4618,6.1925,0.7978,0.8028,0.3584,26.1836,37.5592,7.4021,63.69,"214,180,807.65","4,781,187,109.63","340,623,648.63"
上海联明机械股份有限公司,2016,1.8895,5.5881,"-659,064.47","922,576,868.44",0.3447,2.0154,1.359,0.3693,"190,060,450.93","275,209,554.51",25.6314,"170,421,948.94","10,913,210.82","830,173,271.50","-706,984.45",1.2975,"1,588.80","286,122,765.33",18.4724,16.557,"679,950,845.11","6,257,151.45",15.5543,4.3011,3.6946,1.7188,0.9,17.2117,34.9516,19.5473,59.4,"69,873,558.94","1,116,296,036.83","129,127,528.43"
上海北特科技股份有限公司,2016,0.985,4.0982,"10,501,196.33","800,512,601.38",0.3777,2.3116,1.9536,0.7721,"28,810,904.45","457,724,204.83",27.4173,"65,989,022.55","26,752,242.90","1,282,567,966.05","10,346,577.74",2.0635,1.9751,"484,476,447.73",8.2433,5.3226,"602,214,470.63","4,416,072.06",4.3921,3.9585,2.5007,1.2881,0.5582,7.8194,13.2868,60.4526,42.91,"102,360,642.71","1,767,044,413.78","56,970,501.69"
常熟市汽车饰件股份有限公司,2016,1.3076,3.7511,"15,786,560.98","1,436,850,334.32",0.5039,1.5728,1.4131,0.8829,"183,129,416.34","993,569,628.49",33.5077,"251,173,871.44","55,168,515.12","2,081,106,301.79","18,287,101.47",2.5825,9.8377,"1,048,738,143.61",17.4809,10.4136,"1,092,827,903.15","16,717,581.05",10.8742,7.5471,6.1766,0.9651,0.5553,17.3842,40.6989,53.0223,36.9,"170,833,936.81","3,129,844,445.40","226,303,502.67"
上海凯众材料科技股份有限公司,2016,0.9655,3.7284,"-828,470.10","325,550,243.32",0.1914,4.7036,3.3629,1.7056,"39,190,614.18","79,676,940.28",16.0675,"104,392,964.97",,"416,211,247.23","-1,514,314.96",,,"79,676,940.28",32.0666,22.7454,"169,241,468.00","3,314,577.87",21.4049,2.1987,1.1491,2.8276,0.7198,39.5611,30.2739,21.3267,21.25,"15,859,717.61","495,888,187.51","89,511,969.56"
浙江正裕工业股份有限公司,2016,1.6701,4.0229,"-12,237,210.48","691,866,834.24",0.7469,1.6379,1.3235,0.5902,"69,328,939.65","292,660,569.39",42.7566,"106,068,291.68","10,196,544.44","405,471,236.50","-584,109.14",2.4531,"19,047.20","302,857,113.83",15.3307,16.3664,"488,345,272.51","6,649,801.24",21.7528,6.4716,4.3409,3.0049,1.0735,15.2781,21.0308,21.9766,47.17,"62,485,652.69","708,328,350.33","88,201,452.73"
常州腾龙汽车零部件股份有限公司,2016,0.996,4.3216,"-4,765,308.34","774,758,708.72",0.3631,2.5655,2.0142,0.8842,"49,254,952.03","328,142,745.15",26.6387,"152,172,567.92","1,854,107.47","908,791,535.03","-1,817,048.30",0.2109,421.6671,"329,996,852.62",19.6413,13.7308,"507,620,723.37","7,515,458.70",13.4913,3.4051,1.4515,2.4428,0.7075,19.9077,24.0555,30.2268,49.83,"48,212,378.45","1,238,788,387.65","123,704,076.45"
科华控股股份有限公司,2016,1.3039,3.0255,"9,464,978.21","734,858,276.86",1.4327,1.064,0.8658,0.3973,"50,859,340.57","605,605,784.64",58.8937,"119,215,476.28","204,949,967.96","565,746,191.68","8,637,737.49",26.5928,3.799,"810,555,752.60",16.2229,11.0017,"482,014,549.65","6,479,847.58",17.7356,4.1808,9.5295,1.2278,0.6323,16.4484,19.1824,45.1885,47.36,"62,239,159.55","1,376,301,944.28","100,338,580.60"
桂林福达股份有限公司,2016,0.5878,2.9264,"27,793,550.24","1,024,170,993.93",0.6948,1.4178,1.1883,0.6566,"246,788,283.56","1,212,301,704.13",40.9972,"112,980,518.06","240,735,749.69","2,091,195,671.50","27,204,999.43",10.3234,5.2044,"1,453,037,453.82",11.0314,3.9329,"750,879,618.98","8,099,788.24",4.8362,2.8749,2.0892,0.5621,0.2873,10.7351,9.7488,-1.1263,69.02,"121,579,790.85","3,544,233,125.32","101,133,437.14"
